event_id,event_type,aggregate_id,aggregate_type,sequence_number,schema_version,occurred_at,recorded_at,metadata_causation_id,metadata_correlation_id,metadata_user_id,metadata_source_service,payload_application_id,payload_applicant_id,payload_requested_amount_usd,payload_loan_purpose,payload_loan_term_months,payload_submission_channel,payload_contact_email,payload_contact_name,payload_submitted_at,payload_application_reference,payload_required_document_types_count,payload_required_document_types,payload_deadline,payload_requested_by,payload_package_id,payload_required_documents_count,payload_required_documents,payload_created_at,payload_document_id,payload_document_type,payload_document_format,payload_filename,payload_file_path,payload_file_size_bytes,payload_file_hash,payload_fiscal_year,payload_uploaded_at,payload_uploaded_by,payload_added_at,payload_session_id,payload_agent_type,payload_agent_id,payload_model_version,payload_langgraph_graph_version,payload_context_source,payload_context_token_count,payload_started_at,payload_inputs_validated_count,payload_inputs_validated,payload_validation_duration_ms,payload_validated_at,payload_node_name,payload_node_sequence,payload_input_keys_count,payload_input_keys,payload_output_keys_count,payload_output_keys,payload_llm_called,payload_llm_tokens_input,payload_llm_tokens_output,payload_llm_cost_usd,payload_duration_ms,payload_executed_at,payload_page_count,payload_detected_format,payload_pipeline_version,payload_extraction_model,payload_tool_name,payload_tool_input_summary,payload_tool_output_summary,payload_tool_duration_ms,payload_called_at,payload_facts_total_revenue,payload_facts_gross_profit,payload_facts_operating_expenses,payload_facts_operating_income,payload_facts_ebitda,payload_facts_depreciation_amortization,payload_facts_interest_expense,payload_facts_income_before_tax,payload_facts_tax_expense,payload_facts_net_income,payload_facts_total_assets,payload_facts_current_assets,payload_facts_cash_and_equivalents,payload_facts_accounts_receivable,payload_facts_inventory,payload_facts_total_liabilities,payload_facts_current_liabilities,payload_facts_long_term_debt,payload_facts_total_equity,payload_facts_operating_cash_flow,payload_facts_investing_cash_flow,payload_facts_financing_cash_flow,payload_facts_free_cash_flow,payload_facts_debt_to_equity,payload_facts_current_ratio,payload_facts_debt_to_ebitda,payload_facts_interest_coverage,payload_facts_gross_margin,payload_facts_net_margin,payload_facts_fiscal_year_end,payload_facts_currency,payload_facts_gaap_compliant,payload_facts_field_confidence_total_revenue,payload_facts_field_confidence_net_income,payload_facts_field_confidence_total_assets,payload_facts_page_references_total_revenue,payload_facts_page_references_net_income,payload_facts_extraction_notes_count,payload_facts_balance_sheet_balances,payload_facts_balance_discrepancy_usd,payload_raw_text_length,payload_tables_extracted,payload_processing_ms,payload_completed_at,payload_overall_confidence,payload_is_coherent,payload_anomalies_count,payload_critical_missing_fields_count,payload_reextraction_recommended,payload_auditor_notes,payload_assessed_at,payload_documents_processed,payload_has_quality_flags,payload_quality_flag_count,payload_ready_at,payload_events_written_count,payload_output_summary,payload_written_at,payload_total_nodes_executed,payload_total_llm_calls,payload_total_tokens_used,payload_total_cost_usd,payload_total_duration_ms,payload_next_agent_triggered,payload_requested_at,payload_priority,payload_opened_at,payload_fiscal_years_loaded_count,payload_fiscal_years_loaded,payload_has_prior_loans,payload_has_defaults,payload_revenue_trajectory,payload_data_hash,payload_consumed_at,payload_document_ids_consumed_count,payload_document_ids_consumed,payload_facts_summary,payload_quality_flags_present,payload_decision_risk_tier,payload_decision_recommended_limit_usd,payload_decision_confidence,payload_decision_rationale,payload_decision_key_concerns_count,payload_decision_key_concerns,payload_decision_data_quality_caveats_count,payload_decision_policy_overrides_applied_count,payload_model_deployment_id,payload_input_data_hash,payload_analysis_duration_ms,payload_regulatory_basis_count,payload_triggered_by_event_id,payload_screening_model_version,payload_initiated_at,payload_fraud_score,payload_risk_level,payload_anomalies_found,payload_recommendation,payload_regulation_set_version,payload_rules_to_evaluate_count,payload_rules_to_evaluate,payload_rule_id,payload_rule_name,payload_rule_version,payload_evidence_hash,payload_evaluation_notes,payload_evaluated_at,payload_note_type,payload_note_text,payload_rules_evaluated,payload_rules_passed,payload_rules_failed,payload_rules_noted,payload_has_hard_block,payload_overall_verdict,payload_all_analyses_complete,payload_orchestrator_session_id,payload_confidence,payload_approved_amount_usd,payload_conditions_count,payload_conditions,payload_executive_summary,payload_key_risks_count,payload_contributing_sessions_count,payload_model_versions_orchestrator,payload_generated_at,payload_interest_rate_pct,payload_term_months,payload_approved_by,payload_effective_date,payload_approved_at,payload_failure_reason,payload_is_hard_block,payload_remediation_available,payload_remediation_description,payload_decline_reasons_count,payload_decline_reasons,payload_declined_by,payload_adverse_action_notice_required,payload_adverse_action_codes_count,payload_adverse_action_codes,payload_declined_at,payload_key_risks
e268bf6f-8d75-4ebc-af0b-e641eae7b42c,AgentSessionStarted,260011d5-83ea-4062-a9a6-777d1e25779d,AgentSession,1,1.0,2026-03-12T08:54:38.532957Z,2026-03-12T08:54:38.532957Z,,392f43bb-3908-4ec5-b9a2-63df06d949e8,orchestrator-1,agentic-governance-ledger,APEX-0026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-dec-ca7fdd98,decision_orchestrator,orchestrator-1,claude-sonnet-4-20250514,1.0.0-sim,fresh,2067.0,2026-03-12T08:54:38.532957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1972c07-13d8-4ee9-9ece-c2a1dfa9e9b1,AgentInputValidated,260011d5-83ea-4062-a9a6-777d1e25779d,AgentSession,2,1.0,2026-03-12T08:54:40.532957Z,2026-03-12T08:54:40.532957Z,,392f43bb-3908-4ec5-b9a2-63df06d949e8,system,agentic-governance-ledger,APEX-0026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-dec-ca7fdd98,decision_orchestrator,,,,,,,4.0,application_id|credit_stream|fraud_stream|compliance_stream,268.0,2026-03-12T08:54:40.532957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
071d07a9-7350-4814-961d-1bf843c34bdd,AgentNodeExecuted,260011d5-83ea-4062-a9a6-777d1e25779d,AgentSession,3,1.0,2026-03-12T08:54:42.532957Z,2026-03-12T08:54:42.532957Z,,38bb57a0-649b-445b-9046-1e93b950e7d2,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-dec-ca7fdd98,decision_orchestrator,,,,,,,,,,,validate_inputs,1.0,1.0,all_agent_outputs,1.0,final_decision,False,,,,342.0,2026-03-12T08:54:42.532957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
017e72e1-5c5f-419b-8e42-2ab69e6692b2,AgentNodeExecuted,260011d5-83ea-4062-a9a6-777d1e25779d,AgentSession,4,1.0,2026-03-12T08:54:44.532957Z,2026-03-12T08:54:44.532957Z,,38bb57a0-649b-445b-9046-1e93b950e7d2,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-dec-ca7fdd98,decision_orchestrator,,,,,,,,,,,load_all_analyses,2.0,1.0,all_agent_outputs,1.0,final_decision,False,,,,383.0,2026-03-12T08:54:44.532957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fec450e-9e7f-4dfc-9f3b-7a034edee1fa,AgentNodeExecuted,260011d5-83ea-4062-a9a6-777d1e25779d,AgentSession,5,1.0,2026-03-12T08:55:08.532957Z,2026-03-12T08:55:08.532957Z,,38bb57a0-649b-445b-9046-1e93b950e7d2,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-dec-ca7fdd98,decision_orchestrator,,,,,,,,,,,synthesize_decision,3.0,1.0,all_agent_outputs,1.0,final_decision,True,1042.0,680.0,0.013326,4948.0,2026-03-12T08:55:08.532957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce1fe916-5cb1-4f9f-9c76-34a1581d4fbc,AgentNodeExecuted,260011d5-83ea-4062-a9a6-777d1e25779d,AgentSession,6,1.0,2026-03-12T08:55:10.532957Z,2026-03-12T08:55:10.532957Z,,38bb57a0-649b-445b-9046-1e93b950e7d2,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-dec-ca7fdd98,decision_orchestrator,,,,,,,,,,,apply_hard_constraints,4.0,1.0,all_agent_outputs,1.0,final_decision,False,,,,102.0,2026-03-12T08:55:10.532957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3d42bfe-489e-4235-8142-13a4cf32c47c,AgentNodeExecuted,260011d5-83ea-4062-a9a6-777d1e25779d,AgentSession,7,1.0,2026-03-12T08:55:12.532957Z,2026-03-12T08:55:12.532957Z,,38bb57a0-649b-445b-9046-1e93b950e7d2,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-dec-ca7fdd98,decision_orchestrator,,,,,,,,,,,write_output,5.0,1.0,all_agent_outputs,1.0,final_decision,False,,,,113.0,2026-03-12T08:55:12.532957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b9849e1-d166-43d8-a8e5-699e816723b3,DecisionGenerated,3e1c05e3-fe73-43a7-8b62-06d5e06d0294,Loan,11,2.0,2026-03-12T08:55:12.532957Z,2026-03-12T08:55:12.532957Z,,392f43bb-3908-4ec5-b9a2-63df06d949e8,system,agentic-governance-ledger,APEX-0026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DECLINE,,,,,,,,,,,,,,,,,,,sess-dec-ca7fdd98,0.72,,0.0,,Decline recommended. DECLINING trajectory. Compliance clear. Fraud screening low risk.,1.0,0.0,claude-sonnet-4-20250514,2026-03-12T08:55:12.532957,,,,,,,,,,,,,,,,,Revenue trend requires monitoring
a2f259b0-1c66-46ac-8b6e-ede8adef18fc,ApplicationDeclined,3e1c05e3-fe73-43a7-8b62-06d5e06d0294,Loan,12,1.0,2026-03-12T08:55:22.532957Z,2026-03-12T08:55:22.532957Z,,392f43bb-3908-4ec5-b9a2-63df06d949e8,system,agentic-governance-ledger,APEX-0026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Insufficient debt service coverage|High leverage,auto,True,1.0,HIGH_DEBT_BURDEN,2026-03-12T08:55:22.532957,
a69fc0dd-440c-4239-b549-a42df3b671f1,AgentOutputWritten,260011d5-83ea-4062-a9a6-777d1e25779d,AgentSession,8,1.0,2026-03-12T08:55:22.532957Z,2026-03-12T08:55:22.532957Z,,392f43bb-3908-4ec5-b9a2-63df06d949e8,system,agentic-governance-ledger,APEX-0026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-dec-ca7fdd98,decision_orchestrator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Decision: DECLINE. Confidence: 72%.,2026-03-12T08:55:22.532957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18358c73-5de0-4c71-83fe-3ab444fb9077,AgentSessionCompleted,260011d5-83ea-4062-a9a6-777d1e25779d,AgentSession,9,1.0,2026-03-12T08:55:27.532957Z,2026-03-12T08:55:27.532957Z,,392f43bb-3908-4ec5-b9a2-63df06d949e8,system,agentic-governance-ledger,APEX-0026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-dec-ca7fdd98,decision_orchestrator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-03-12T08:55:27.532957,,,,,,,,,,,,,,,5.0,1.0,4235.0,0.03812,20673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264abd33-09d7-4a24-96d8-0a139e29ba66,ApplicationSubmitted,a39a9f41-a4cf-4ad1-b711-d1089bcefa6e,Loan,1,1.0,2026-03-12T13:47:17.546836Z,2026-03-12T13:47:17.546836Z,,fda8cadc-0d94-46c9-9ed2-7e91268b67a6,jeff73@example.com,agentic-governance-ledger,APEX-0027,COMP-013,2904000.0,acquisition,36.0,mobile,jeff73@example.com,Michael Stephens,2026-03-12T13:47:17.546836,APEX-0027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a021590-140b-4789-bf20-591d88421a3f,DocumentUploadRequested,a39a9f41-a4cf-4ad1-b711-d1089bcefa6e,Loan,2,1.0,2026-03-12T13:47:17.546836Z,2026-03-12T13:47:17.546836Z,,fda8cadc-0d94-46c9-9ed2-7e91268b67a6,system,agentic-governance-ledger,APEX-0027,,,,,,,,,,3.0,application_proposal|income_statement|balance_sheet,2026-03-19T13:47:17.546836,system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8a90301-f391-4290-8f04-a55505a7cd9c,PackageCreated,7a3b24bc-88ae-401b-bf05-15caa445aed0,DocumentPackage,1,1.0,2026-03-12T13:47:37.546836Z,2026-03-12T13:47:37.546836Z,,fda8cadc-0d94-46c9-9ed2-7e91268b67a6,system,agentic-governance-ledger,APEX-0027,,,,,,,,,,,,,,APEX-0027,3.0,application_proposal|income_statement|balance_sheet,2026-03-12T13:47:37.546836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00c8a5ac-7d43-4f0e-81cd-928466c3385c,DocumentUploaded,a39a9f41-a4cf-4ad1-b711-d1089bcefa6e,Loan,3,1.0,2026-03-14T09:48:37.546836Z,2026-03-14T09:48:37.546836Z,,fda8cadc-0d94-46c9-9ed2-7e91268b67a6,applicant,agentic-governance-ledger,APEX-0027,,,,,,,,,,,,,,,,,,doc-29efde03,application_proposal,pdf,APEX-0027_proposal.pdf,documents/COMP-013/APEX-0027_proposal.pdf,229304.0,8eb66e9cbdaaa5ba,,2026-03-14T09:48:37.546836,applicant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29e0d22a-bcb0-49d2-8416-9ecb4ec1a38b,DocumentAdded,7a3b24bc-88ae-401b-bf05-15caa445aed0,DocumentPackage,2,1.0,2026-03-14T09:48:37.546836Z,2026-03-14T09:48:37.546836Z,,21204a4c-7bdf-4993-be79-9c2f0628eb10,system,agentic-governance-ledger,,,,,,,,,,,,,,,APEX-0027,,,,doc-29efde03,application_proposal,pdf,,,,8eb66e9cbdaaa5ba,,,,2026-03-14T09:48:37.546836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43efa6be-12b5-486b-8f8a-207fb9beac35,DocumentUploaded,a39a9f41-a4cf-4ad1-b711-d1089bcefa6e,Loan,4,1.0,2026-03-14T09:51:37.546836Z,2026-03-14T09:51:37.546836Z,,fda8cadc-0d94-46c9-9ed2-7e91268b67a6,applicant,agentic-governance-ledger,APEX-0027,,,,,,,,,,,,,,,,,,doc-d5e4ee65,income_statement,pdf,APEX-0027_income_stmt_2024.pdf,documents/COMP-013/APEX-0027_income_stmt_2024.pdf,92594.0,d794b166001141a2,2024.0,2026-03-14T09:51:37.546836,applicant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5236f0c-a844-4821-ba6e-b60a11526dda,DocumentAdded,7a3b24bc-88ae-401b-bf05-15caa445aed0,DocumentPackage,3,1.0,2026-03-14T09:51:37.546836Z,2026-03-14T09:51:37.546836Z,,21204a4c-7bdf-4993-be79-9c2f0628eb10,system,agentic-governance-ledger,,,,,,,,,,,,,,,APEX-0027,,,,doc-d5e4ee65,income_statement,pdf,,,,d794b166001141a2,,,,2026-03-14T09:51:37.546836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd15f59a-5b1b-46c5-a629-e2eecedc4522,DocumentUploaded,a39a9f41-a4cf-4ad1-b711-d1089bcefa6e,Loan,5,1.0,2026-03-14T10:01:37.546836Z,2026-03-14T10:01:37.546836Z,,fda8cadc-0d94-46c9-9ed2-7e91268b67a6,applicant,agentic-governance-ledger,APEX-0027,,,,,,,,,,,,,,,,,,doc-262aab47,balance_sheet,pdf,APEX-0027_balance_sheet_2024.pdf,documents/COMP-013/APEX-0027_balance_sheet_2024.pdf,190424.0,a86210f5fdceb84f,2024.0,2026-03-14T10:01:37.546836,applicant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08309e44-6532-4641-a4eb-bafe7bee8aff,DocumentAdded,7a3b24bc-88ae-401b-bf05-15caa445aed0,DocumentPackage,4,1.0,2026-03-14T10:01:37.546836Z,2026-03-14T10:01:37.546836Z,,21204a4c-7bdf-4993-be79-9c2f0628eb10,system,agentic-governance-ledger,,,,,,,,,,,,,,,APEX-0027,,,,doc-262aab47,balance_sheet,pdf,,,,a86210f5fdceb84f,,,,2026-03-14T10:01:37.546836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22d03178-e824-47da-8b2f-02c2266606ab,DocumentUploaded,a39a9f41-a4cf-4ad1-b711-d1089bcefa6e,Loan,6,1.0,2026-03-14T10:07:37.546836Z,2026-03-14T10:07:37.546836Z,,fda8cadc-0d94-46c9-9ed2-7e91268b67a6,applicant,agentic-governance-ledger,APEX-0027,,,,,,,,,,,,,,,,,,doc-94abb225,income_statement,xlsx,APEX-0027_financials.xlsx,documents/COMP-013/APEX-0027_financials.xlsx,227366.0,3a3a2439911766f6,2024.0,2026-03-14T10:07:37.546836,applicant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
091c9ce3-7e8c-42a5-b78b-ca4c7d6f6988,DocumentAdded,7a3b24bc-88ae-401b-bf05-15caa445aed0,DocumentPackage,5,1.0,2026-03-14T10:07:37.546836Z,2026-03-14T10:07:37.546836Z,,21204a4c-7bdf-4993-be79-9c2f0628eb10,system,agentic-governance-ledger,,,,,,,,,,,,,,,APEX-0027,,,,doc-94abb225,income_statement,xlsx,,,,3a3a2439911766f6,,,,2026-03-14T10:07:37.546836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0316b3ba-cd3d-4f69-a924-6b08018fde8e,AgentSessionStarted,1c00a880-8c70-47a2-9e97-1105573590cf,AgentSession,1,1.0,2026-03-14T10:17:40.546836Z,2026-03-14T10:17:40.546836Z,,fda8cadc-0d94-46c9-9ed2-7e91268b67a6,doc-agent-1,agentic-governance-ledger,APEX-0027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-doc-f847d5b2,document_processing,doc-agent-1,claude-sonnet-4-20250514,1.0.0-sim,fresh,1675.0,2026-03-14T10:17:40.546836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5948ae08-3d5c-403d-a3e8-797037adac99,AgentInputValidated,1c00a880-8c70-47a2-9e97-1105573590cf,AgentSession,2,1.0,2026-03-14T10:17:42.546836Z,2026-03-14T10:17:42.546836Z,,fda8cadc-0d94-46c9-9ed2-7e91268b67a6,system,agentic-governance-ledger,APEX-0027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-doc-f847d5b2,document_processing,,,,,,,3.0,application_id|document_ids|applicant_registry_access,178.0,2026-03-14T10:17:42.546836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9eb740d-829d-4996-9e35-28f806ea8bb3,AgentNodeExecuted,1c00a880-8c70-47a2-9e97-1105573590cf,AgentSession,3,1.0,2026-03-14T10:17:44.546836Z,2026-03-14T10:17:44.546836Z,,633a3a51-3f5f-45ab-9887-ebae2aac6480,system,agentic-governance-ledger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sess-doc-f847d5b2,document_processing,,,,,,,,,,,validate_inputs,1.0,2.0,application_id|documents,2.0,validated_inputs|document_paths,False,,,,479.0,2026-03-14T10:17:44.546836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad1a50df-9d71-4e3c-92cf-e640bb2bf13b,DocumentFormatValidated,7a3b24bc-88ae-401b-bf05-15caa445aed0,DocumentPackage,6,1.0,2026-03-14T10:17:49.546836Z,2026-03-14T10:17:49.546836Z,,21204a4c-7bdf-4993-be79-9c2f0628eb10,system,agentic-governance-ledger,,,,,,,,,,,,,,,APEX-0027,,,,doc-26e3e16c,income_statement,,,,,,,,,,,,,,,,,,,,,2026-03-14T10:17:49.546836,,,,,,,,,,,,,3.0,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c670e95-2ae1-42cb-bd17-33d2c2c5ea98,ExtractionStarted,7a3b24bc-88ae-401b-bf05-15caa445aed0,DocumentPackage,7,1.0,2026-03-14T10:17:49.546836Z,2026-03-14T10:17:49.546836Z,,21204a4c-7bdf-4993-be79-9c2f0628eb10,system,agentic-governance-ledger,,,,,,,,,,,,,,,APEX-0027,,,,doc-26e3e16c,income_statement,,,,,,,,,,,,,,,,,2026-03-14T10:17:49.546836,,,,,,,,,,,,,,,,,,,week3-v1.0,mineru-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
